one_hour_interval;station_id;latitude;longitude;avg_temp;qlevel
2019-01-26 00:00:00;212_H;52.918056;4.150278;8.6;0
2019-01-26 01:00:00;212_H;52.918056;4.150278;8.4;0
2019-01-26 02:00:00;212_H;52.918056;4.150278;8.9;0
2019-01-26 03:00:00;212_H;52.918056;4.150278;8.7;0
2019-01-26 04:00:00;212_H;52.918056;4.150278;8.7;0
2019-01-26 05:00:00;212_H;52.918056;4.150278;8.5;0
2019-01-26 06:00:00;212_H;52.918056;4.150278;8.4;0
2019-01-26 07:00:00;212_H;52.918056;4.150278;8.3;0
2019-01-26 08:00:00;212_H;52.918056;4.150278;8.2;0
2019-01-26 09:00:00;212_H;52.918056;4.150278;8.0;0
2019-01-26 10:00:00;212_H;52.918056;4.150278;7.8;0
2019-01-26 11:00:00;212_H;52.918056;4.150278;7.7;0
2019-01-26 12:00:00;212_H;52.918056;4.150278;7.6;0
2019-01-26 13:00:00;212_H;52.918056;4.150278;7.8;0
2019-01-26 14:00:00;212_H;52.918056;4.150278;7.7;0
2019-01-26 15:00:00;212_H;52.918056;4.150278;7.6;0
2019-01-26 16:00:00;212_H;52.918056;4.150278;7.8;0
2019-01-26 17:00:00;212_H;52.918056;4.150278;7.9;0
2019-01-26 18:00:00;212_H;52.918056;4.150278;8.2;0
2019-01-26 19:00:00;212_H;52.918056;4.150278;7.8;0
2019-01-26 20:00:00;212_H;52.918056;4.150278;7.7;0
2019-01-26 21:00:00;212_H;52.918056;4.150278;7.7;0
2019-01-26 22:00:00;212_H;52.918056;4.150278;7.5;0
2019-01-26 23:00:00;212_H;52.918056;4.150278;7.3;0
2019-01-27 00:00:00;212_H;52.918056;4.150278;7.7;0
2019-01-25 00:00:00;214_H;54.036944;6.041667;-1.8;0
2019-01-25 01:00:00;214_H;54.036944;6.041667;-2.2;0
2019-01-25 02:00:00;214_H;54.036944;6.041667;-2.0;0
2019-01-25 03:00:00;214_H;54.036944;6.041667;-1.6;0
2019-01-25 04:00:00;214_H;54.036944;6.041667;-1.3;0
2019-01-25 05:00:00;214_H;54.036944;6.041667;-0.9;0
2019-01-25 06:00:00;214_H;54.036944;6.041667;-1.1;0
2019-01-25 07:00:00;214_H;54.036944;6.041667;-1.4;0
2019-01-25 08:00:00;214_H;54.036944;6.041667;-2.4;0
2019-01-25 09:00:00;214_H;54.036944;6.041667;-2.9;0
2019-01-25 10:00:00;214_H;54.036944;6.041667;-3.4;0
2019-01-25 11:00:00;214_H;54.036944;6.041667;-3.1;0
2019-01-25 12:00:00;214_H;54.036944;6.041667;-2.7;0
2019-01-25 13:00:00;214_H;54.036944;6.041667;-2.1;0
2019-01-25 14:00:00;214_H;54.036944;6.041667;-0.9;0
2019-01-25 15:00:00;214_H;54.036944;6.041667;0.4;0
2019-01-25 16:00:00;214_H;54.036944;6.041667;1.5;0
2019-01-25 17:00:00;214_H;54.036944;6.041667;3.4;0
2019-01-25 18:00:00;214_H;54.036944;6.041667;5.6;0
2019-01-25 19:00:00;214_H;54.036944;6.041667;7.0;0
2019-01-25 20:00:00;214_H;54.036944;6.041667;7.1;0
2019-01-25 21:00:00;214_H;54.036944;6.041667;7.4;0
2019-01-25 22:00:00;214_H;54.036944;6.041667;7.3;0
2019-01-25 23:00:00;214_H;54.036944;6.041667;7.5;0
2019-01-26 00:00:00;214_H;54.036944;6.041667;7.5;0
2019-01-26 01:00:00;214_H;54.036944;6.041667;7.4;0
2019-01-26 02:00:00;214_H;54.036944;6.041667;7.2;0
2019-01-26 03:00:00;214_H;54.036944;6.041667;7.4;0
2019-01-26 04:00:00;214_H;54.036944;6.041667;7.5;0
2019-01-26 05:00:00;214_H;54.036944;6.041667;7.8;0
2019-01-26 06:00:00;214_H;54.036944;6.041667;7.6;0
2019-01-26 07:00:00;214_H;54.036944;6.041667;7.3;0
2019-01-26 08:00:00;214_H;54.036944;6.041667;6.5;0
2019-01-26 09:00:00;214_H;54.036944;6.041667;6.9;0
2019-01-26 10:00:00;214_H;54.036944;6.041667;7.6;0
2019-01-26 11:00:00;214_H;54.036944;6.041667;7.8;0
2019-01-26 12:00:00;214_H;54.036944;6.041667;7.4;0
2019-01-26 13:00:00;214_H;54.036944;6.041667;7.4;0
2019-01-26 14:00:00;214_H;54.036944;6.041667;7.2;0
2019-01-26 15:00:00;214_H;54.036944;6.041667;7.0;0
2019-01-26 16:00:00;214_H;54.036944;6.041667;6.6;0
2019-01-26 17:00:00;214_H;54.036944;6.041667;6.6;0
2019-01-26 18:00:00;214_H;54.036944;6.041667;6.2;0
2019-01-26 19:00:00;214_H;54.036944;6.041667;6.4;0
2019-01-26 20:00:00;214_H;54.036944;6.041667;6.6;0
2019-01-26 21:00:00;214_H;54.036944;6.041667;6.2;0
2019-01-26 22:00:00;214_H;54.036944;6.041667;6.2;0
2019-01-26 23:00:00;214_H;54.036944;6.041667;6.5;0
2019-01-27 00:00:00;214_H;54.036944;6.041667;6.4;0
2019-01-25 00:00:00;215_H;52.139722;4.436389;-1.3;0
2019-01-25 01:00:00;215_H;52.139722;4.436389;-1.3;0
2019-01-25 02:00:00;215_H;52.139722;4.436389;-1.4;0
2019-01-25 03:00:00;215_H;52.139722;4.436389;-1.7;0
2019-01-25 04:00:00;215_H;52.139722;4.436389;-1.9;0
2019-01-25 05:00:00;215_H;52.139722;4.436389;-2.0;0
2019-01-25 06:00:00;215_H;52.139722;4.436389;-1.8;0
2019-01-25 07:00:00;215_H;52.139722;4.436389;-1.5;0
2019-01-25 08:00:00;215_H;52.139722;4.436389;-0.9;0
2019-01-25 09:00:00;215_H;52.139722;4.436389;-0.2;0
2019-01-25 10:00:00;215_H;52.139722;4.436389;-0.1;0
2019-01-25 11:00:00;215_H;52.139722;4.436389;1.0;0
2019-01-25 12:00:00;215_H;52.139722;4.436389;1.6;0
2019-01-25 13:00:00;215_H;52.139722;4.436389;2.4;0
2019-01-25 14:00:00;215_H;52.139722;4.436389;2.7;0
2019-01-25 15:00:00;215_H;52.139722;4.436389;2.8;0
2019-01-25 16:00:00;215_H;52.139722;4.436389;3.2;0
2019-01-25 17:00:00;215_H;52.139722;4.436389;3.8;0
2019-01-25 18:00:00;215_H;52.139722;4.436389;5.4;0
2019-01-25 19:00:00;215_H;52.139722;4.436389;8.0;0
2019-01-25 20:00:00;215_H;52.139722;4.436389;8.0;0
2019-01-25 21:00:00;215_H;52.139722;4.436389;8.2;0
2019-01-25 22:00:00;215_H;52.139722;4.436389;7.9;0
2019-01-25 23:00:00;215_H;52.139722;4.436389;7.7;0
2019-01-26 00:00:00;215_H;52.139722;4.436389;7.8;0
2019-01-26 01:00:00;215_H;52.139722;4.436389;7.7;0
2019-01-26 02:00:00;215_H;52.139722;4.436389;7.8;0
2019-01-26 03:00:00;215_H;52.139722;4.436389;7.9;0
2019-01-26 04:00:00;215_H;52.139722;4.436389;8.1;0
2019-01-26 05:00:00;215_H;52.139722;4.436389;7.8;0
2019-01-26 06:00:00;215_H;52.139722;4.436389;7.6;0
2019-01-26 07:00:00;215_H;52.139722;4.436389;7.5;0
2019-01-26 08:00:00;215_H;52.139722;4.436389;7.4;0
2019-01-26 09:00:00;215_H;52.139722;4.436389;7.6;0
2019-01-26 10:00:00;215_H;52.139722;4.436389;7.9;0
2019-01-26 11:00:00;215_H;52.139722;4.436389;8.2;0
2019-01-26 12:00:00;215_H;52.139722;4.436389;8.0;0
2019-01-26 13:00:00;215_H;52.139722;4.436389;8.0;0
2019-01-26 14:00:00;215_H;52.139722;4.436389;7.6;0
2019-01-26 15:00:00;215_H;52.139722;4.436389;7.6;0
2019-01-26 16:00:00;215_H;52.139722;4.436389;7.4;0
2019-01-26 17:00:00;215_H;52.139722;4.436389;7.4;0
2019-01-26 18:00:00;215_H;52.139722;4.436389;7.5;0
2019-01-26 19:00:00;215_H;52.139722;4.436389;7.2;0
2019-01-26 20:00:00;215_H;52.139722;4.436389;7.5;0
2019-01-26 21:00:00;215_H;52.139722;4.436389;7.3;0
2019-01-26 22:00:00;215_H;52.139722;4.436389;7.2;0
2019-01-26 23:00:00;215_H;52.139722;4.436389;7.3;0
2019-01-27 00:00:00;215_H;52.139722;4.436389;7.6;0
2019-01-25 00:00:00;235_H;52.926944;4.781111;-2.5;0
2019-01-25 01:00:00;235_H;52.926944;4.781111;-2.4;0
2019-01-25 02:00:00;235_H;52.926944;4.781111;-2.5;0
2019-01-25 03:00:00;235_H;52.926944;4.781111;-2.4;0
2019-01-25 04:00:00;235_H;52.926944;4.781111;-2.5;0
2019-01-25 05:00:00;235_H;52.926944;4.781111;-3.3;0
2019-01-25 06:00:00;235_H;52.926944;4.781111;-3.5;0
2019-01-25 07:00:00;235_H;52.926944;4.781111;-3.5;0
2019-01-25 08:00:00;235_H;52.926944;4.781111;-3.2;0
2019-01-25 09:00:00;235_H;52.926944;4.781111;-2.5;0
2019-01-25 10:00:00;235_H;52.926944;4.781111;-1.4;0
2019-01-25 11:00:00;235_H;52.926944;4.781111;-0.5;0
2019-01-25 12:00:00;235_H;52.926944;4.781111;0.4;0
2019-01-25 13:00:00;235_H;52.926944;4.781111;1.1;0
2019-01-25 14:00:00;235_H;52.926944;4.781111;2.1;0
2019-01-25 15:00:00;235_H;52.926944;4.781111;3.8;0
2019-01-25 16:00:00;235_H;52.926944;4.781111;5.4;0
2019-01-25 17:00:00;235_H;52.926944;4.781111;6.7;0
2019-01-25 18:00:00;235_H;52.926944;4.781111;7.2;0
2019-01-25 19:00:00;235_H;52.926944;4.781111;7.5;0
2019-01-25 20:00:00;235_H;52.926944;4.781111;7.7;0
2019-01-25 21:00:00;235_H;52.926944;4.781111;8.0;0
2019-01-25 22:00:00;235_H;52.926944;4.781111;7.7;0
2019-01-25 23:00:00;235_H;52.926944;4.781111;7.6;0
2019-01-26 00:00:00;235_H;52.926944;4.781111;7.7;0
2019-01-26 01:00:00;235_H;52.926944;4.781111;7.7;0
2019-01-26 02:00:00;235_H;52.926944;4.781111;7.8;0
2019-01-26 03:00:00;235_H;52.926944;4.781111;8.0;0
2019-01-26 04:00:00;235_H;52.926944;4.781111;8.0;0
2019-01-26 05:00:00;235_H;52.926944;4.781111;7.8;0
2019-01-26 06:00:00;235_H;52.926944;4.781111;7.6;0
2019-01-26 07:00:00;235_H;52.926944;4.781111;7.6;0
2019-01-26 08:00:00;235_H;52.926944;4.781111;7.5;0
2019-01-26 09:00:00;235_H;52.926944;4.781111;7.6;0
2019-01-26 10:00:00;235_H;52.926944;4.781111;7.6;0
2019-01-26 11:00:00;235_H;52.926944;4.781111;7.7;0
2019-01-26 12:00:00;235_H;52.926944;4.781111;7.6;0
2019-01-26 13:00:00;235_H;52.926944;4.781111;7.6;0
2019-01-26 14:00:00;235_H;52.926944;4.781111;7.4;0
2019-01-26 15:00:00;235_H;52.926944;4.781111;7.2;0
2019-01-26 16:00:00;235_H;52.926944;4.781111;6.5;0
2019-01-26 17:00:00;235_H;52.926944;4.781111;6.5;0
2019-01-26 18:00:00;235_H;52.926944;4.781111;6.9;0
2019-01-26 19:00:00;235_H;52.926944;4.781111;7.1;0
2019-01-26 20:00:00;235_H;52.926944;4.781111;7.0;0
2019-01-26 21:00:00;235_H;52.926944;4.781111;7.0;0
2019-01-26 22:00:00;235_H;52.926944;4.781111;7.0;0
2019-01-26 23:00:00;235_H;52.926944;4.781111;7.1;0
2019-01-27 00:00:00;235_H;52.926944;4.781111;7.1;0
2019-01-25 00:00:00;239_H;54.853889;4.696111;3.9;0
2019-01-25 01:00:00;239_H;54.853889;4.696111;3.5;0
2019-01-25 02:00:00;239_H;54.853889;4.696111;3.5;0
2019-01-25 03:00:00;239_H;54.853889;4.696111;3.7;0
2019-01-25 04:00:00;239_H;54.853889;4.696111;3.6;0
2019-01-25 05:00:00;239_H;54.853889;4.696111;3.7;0
2019-01-25 06:00:00;239_H;54.853889;4.696111;3.7;0
2019-01-25 07:00:00;239_H;54.853889;4.696111;3.5;0
2019-01-25 08:00:00;239_H;54.853889;4.696111;3.4;0
2019-01-25 09:00:00;239_H;54.853889;4.696111;3.2;0
2019-01-25 10:00:00;239_H;54.853889;4.696111;2.5;0
2019-01-25 11:00:00;239_H;54.853889;4.696111;2.4;0
2019-01-25 12:00:00;239_H;54.853889;4.696111;2.5;0
2019-01-25 13:00:00;239_H;54.853889;4.696111;3.4;0
2019-01-25 14:00:00;239_H;54.853889;4.696111;5.2;0
2019-01-25 15:00:00;239_H;54.853889;4.696111;7.3;0
2019-01-25 16:00:00;239_H;54.853889;4.696111;7.6;0
2019-01-25 17:00:00;239_H;54.853889;4.696111;7.5;0
2019-01-25 18:00:00;239_H;54.853889;4.696111;7.4;0
2019-01-25 19:00:00;239_H;54.853889;4.696111;7.8;0
2019-01-25 20:00:00;239_H;54.853889;4.696111;7.7;0
2019-01-25 21:00:00;239_H;54.853889;4.696111;7.7;0
2019-01-25 22:00:00;239_H;54.853889;4.696111;7.4;0
2019-01-25 23:00:00;239_H;54.853889;4.696111;7.3;0
2019-01-26 00:00:00;239_H;54.853889;4.696111;7.4;0
2019-01-26 01:00:00;239_H;54.853889;4.696111;7.4;0
2019-01-26 02:00:00;239_H;54.853889;4.696111;7.3;0
2019-01-26 03:00:00;239_H;54.853889;4.696111;6.7;0
2019-01-26 04:00:00;239_H;54.853889;4.696111;6.7;0
2019-01-26 05:00:00;239_H;54.853889;4.696111;6.5;0
2019-01-26 06:00:00;239_H;54.853889;4.696111;6.7;0
2019-01-26 07:00:00;239_H;54.853889;4.696111;6.2;0
2019-01-26 08:00:00;239_H;54.853889;4.696111;6.5;0
2019-01-26 09:00:00;239_H;54.853889;4.696111;6.6;0
2019-01-26 10:00:00;239_H;54.853889;4.696111;4.1;0
2019-01-26 11:00:00;239_H;54.853889;4.696111;;107
2019-01-26 12:00:00;239_H;54.853889;4.696111;;7
2019-01-26 13:00:00;239_H;54.853889;4.696111;;7
2019-01-26 14:00:00;239_H;54.853889;4.696111;;107
2019-01-26 15:00:00;239_H;54.853889;4.696111;;7
2019-01-26 16:00:00;239_H;54.853889;4.696111;;7
2019-01-26 17:00:00;239_H;54.853889;4.696111;;7
2019-01-26 18:00:00;239_H;54.853889;4.696111;;7
2019-01-26 19:00:00;239_H;54.853889;4.696111;;7
2019-01-26 20:00:00;239_H;54.853889;4.696111;;7
2019-01-26 21:00:00;239_H;54.853889;4.696111;;7
2019-01-26 22:00:00;239_H;54.853889;4.696111;;107
2019-01-26 23:00:00;239_H;54.853889;4.696111;;7
2019-01-27 00:00:00;239_H;54.853889;4.696111;;107
2019-01-25 00:00:00;240_H;52.317222;4.789722;-2.0;0
2019-01-25 01:00:00;240_H;52.317222;4.789722;-2.2;0
2019-01-25 02:00:00;240_H;52.317222;4.789722;-2.0;0
2019-01-25 03:00:00;240_H;52.317222;4.789722;-2.0;0
2019-01-25 04:00:00;240_H;52.317222;4.789722;-1.9;0
2019-01-25 05:00:00;240_H;52.317222;4.789722;-1.8;0
2019-01-25 06:00:00;240_H;52.317222;4.789722;-1.7;0
2019-01-25 07:00:00;240_H;52.317222;4.789722;-1.9;0
2019-01-25 08:00:00;240_H;52.317222;4.789722;-1.8;0
2019-01-25 09:00:00;240_H;52.317222;4.789722;-1.4;0
2019-01-25 10:00:00;240_H;52.317222;4.789722;-0.6;0
2019-01-25 11:00:00;240_H;52.317222;4.789722;0.2;0
2019-01-25 12:00:00;240_H;52.317222;4.789722;0.6;0
2019-01-25 13:00:00;240_H;52.317222;4.789722;1.1;0
2019-01-25 14:00:00;240_H;52.317222;4.789722;1.5;0
2019-01-25 15:00:00;240_H;52.317222;4.789722;2.1;0
2019-01-25 16:00:00;240_H;52.317222;4.789722;2.6;0
2019-01-25 17:00:00;240_H;52.317222;4.789722;3.1;0
2019-01-25 18:00:00;240_H;52.317222;4.789722;3.8;0
2019-01-25 19:00:00;240_H;52.317222;4.789722;6.4;0
2019-01-25 20:00:00;240_H;52.317222;4.789722;7.8;0
2019-01-25 21:00:00;240_H;52.317222;4.789722;8.5;0
2019-01-25 22:00:00;240_H;52.317222;4.789722;8.5;0
2019-01-25 23:00:00;240_H;52.317222;4.789722;8.2;0
2019-01-26 00:00:00;240_H;52.317222;4.789722;7.9;0
2019-01-26 01:00:00;240_H;52.317222;4.789722;7.6;0
2019-01-26 02:00:00;240_H;52.317222;4.789722;7.5;0
2019-01-26 03:00:00;240_H;52.317222;4.789722;7.8;0
2019-01-26 04:00:00;240_H;52.317222;4.789722;7.9;0
2019-01-26 05:00:00;240_H;52.317222;4.789722;7.8;0
2019-01-26 06:00:00;240_H;52.317222;4.789722;7.7;0
2019-01-26 07:00:00;240_H;52.317222;4.789722;7.7;0
2019-01-26 08:00:00;240_H;52.317222;4.789722;7.6;0
2019-01-26 09:00:00;240_H;52.317222;4.789722;7.7;0
2019-01-26 10:00:00;240_H;52.317222;4.789722;7.9;0
2019-01-26 11:00:00;240_H;52.317222;4.789722;8.3;0
2019-01-26 12:00:00;240_H;52.317222;4.789722;8.5;0
2019-01-26 13:00:00;240_H;52.317222;4.789722;8.2;0
2019-01-26 14:00:00;240_H;52.317222;4.789722;7.8;0
2019-01-26 15:00:00;240_H;52.317222;4.789722;7.2;0
2019-01-26 16:00:00;240_H;52.317222;4.789722;6.8;0
2019-01-26 17:00:00;240_H;52.317222;4.789722;6.7;0
2019-01-26 18:00:00;240_H;52.317222;4.789722;7.2;0
2019-01-26 19:00:00;240_H;52.317222;4.789722;6.8;0
2019-01-26 20:00:00;240_H;52.317222;4.789722;7.3;0
2019-01-26 21:00:00;240_H;52.317222;4.789722;7.3;0
2019-01-26 22:00:00;240_H;52.317222;4.789722;7.1;0
2019-01-26 23:00:00;240_H;52.317222;4.789722;6.9;0
2019-01-27 00:00:00;240_H;52.317222;4.789722;7.2;0
2019-01-25 00:00:00;242_H;53.24;4.920833;-2.0;0
2019-01-25 01:00:00;242_H;53.24;4.920833;-2.0;0
2019-01-25 02:00:00;242_H;53.24;4.920833;-2.0;0
2019-01-25 03:00:00;242_H;53.24;4.920833;-2.2;0
2019-01-25 04:00:00;242_H;53.24;4.920833;-2.5;0
2019-01-25 05:00:00;242_H;53.24;4.920833;-3.6;0
2019-01-25 06:00:00;242_H;53.24;4.920833;-3.6;0
2019-01-25 07:00:00;242_H;53.24;4.920833;-3.6;0
2019-01-25 08:00:00;242_H;53.24;4.920833;-2.9;0
2019-01-25 09:00:00;242_H;53.24;4.920833;-2.3;0
2019-01-25 10:00:00;242_H;53.24;4.920833;-1.4;0
2019-01-25 11:00:00;242_H;53.24;4.920833;-0.4;0
2019-01-25 12:00:00;242_H;53.24;4.920833;0.0;0
2019-01-25 13:00:00;242_H;53.24;4.920833;0.9;100
2019-01-25 14:00:00;242_H;53.24;4.920833;1.5;0
2019-01-25 15:00:00;242_H;53.24;4.920833;2.4;0
2019-01-25 16:00:00;242_H;53.24;4.920833;4.7;0
2019-01-25 17:00:00;242_H;53.24;4.920833;6.1;0
2019-01-25 18:00:00;242_H;53.24;4.920833;6.7;0
2019-01-25 19:00:00;242_H;53.24;4.920833;6.8;0
2019-01-25 20:00:00;242_H;53.24;4.920833;6.8;0
2019-01-25 21:00:00;242_H;53.24;4.920833;6.8;0
2019-01-25 22:00:00;242_H;53.24;4.920833;6.6;0
2019-01-25 23:00:00;242_H;53.24;4.920833;6.7;0
2019-01-26 00:00:00;242_H;53.24;4.920833;6.7;0
2019-01-26 01:00:00;242_H;53.24;4.920833;6.8;0
2019-01-26 02:00:00;242_H;53.24;4.920833;7.2;0
2019-01-26 03:00:00;242_H;53.24;4.920833;7.4;0
2019-01-26 04:00:00;242_H;53.24;4.920833;7.4;0
2019-01-26 05:00:00;242_H;53.24;4.920833;7.5;0
2019-01-26 06:00:00;242_H;53.24;4.920833;7.5;0
2019-01-26 07:00:00;242_H;53.24;4.920833;7.4;0
2019-01-26 08:00:00;242_H;53.24;4.920833;7.2;0
2019-01-26 09:00:00;242_H;53.24;4.920833;7.3;0
2019-01-26 10:00:00;242_H;53.24;4.920833;7.3;0
2019-01-26 11:00:00;242_H;53.24;4.920833;7.2;0
2019-01-26 12:00:00;242_H;53.24;4.920833;7.4;0
2019-01-26 13:00:00;242_H;53.24;4.920833;7.4;0
2019-01-26 14:00:00;242_H;53.24;4.920833;7.5;0
2019-01-26 15:00:00;242_H;53.24;4.920833;7.1;0
2019-01-26 16:00:00;242_H;53.24;4.920833;6.9;0
2019-01-26 17:00:00;242_H;53.24;4.920833;6.7;0
2019-01-26 18:00:00;242_H;53.24;4.920833;6.9;0
2019-01-26 19:00:00;242_H;53.24;4.920833;7.0;0
2019-01-26 20:00:00;242_H;53.24;4.920833;7.0;0
2019-01-26 21:00:00;242_H;53.24;4.920833;7.0;0
2019-01-26 22:00:00;242_H;53.24;4.920833;6.9;0
2019-01-26 23:00:00;242_H;53.24;4.920833;6.8;0
2019-01-27 00:00:00;242_H;53.24;4.920833;6.9;0
2019-01-25 00:00:00;249_H;52.642778;4.978889;-3.1;0
2019-01-25 01:00:00;249_H;52.642778;4.978889;-3.0;0
2019-01-25 02:00:00;249_H;52.642778;4.978889;-3.0;0
2019-01-25 03:00:00;249_H;52.642778;4.978889;-3.1;0
2019-01-25 04:00:00;249_H;52.642778;4.978889;-3.2;0
2019-01-25 05:00:00;249_H;52.642778;4.978889;-3.4;0
2019-01-25 06:00:00;249_H;52.642778;4.978889;-3.5;0
2019-01-25 07:00:00;249_H;52.642778;4.978889;-3.2;0
2019-01-25 08:00:00;249_H;52.642778;4.978889;-2.3;0
2019-01-25 09:00:00;249_H;52.642778;4.978889;-1.6;0
2019-01-25 10:00:00;249_H;52.642778;4.978889;-1.3;0
2019-01-25 11:00:00;249_H;52.642778;4.978889;-0.5;0
2019-01-25 12:00:00;249_H;52.642778;4.978889;0.3;0
2019-01-25 13:00:00;249_H;52.642778;4.978889;0.8;0
2019-01-25 14:00:00;249_H;52.642778;4.978889;1.8;0
2019-01-25 15:00:00;249_H;52.642778;4.978889;1.7;0
2019-01-25 16:00:00;249_H;52.642778;4.978889;2.5;0
2019-01-25 17:00:00;249_H;52.642778;4.978889;2.9;0
2019-01-25 18:00:00;249_H;52.642778;4.978889;3.3;0
2019-01-25 19:00:00;249_H;52.642778;4.978889;7.1;0
2019-01-25 20:00:00;249_H;52.642778;4.978889;7.6;0
2019-01-25 21:00:00;249_H;52.642778;4.978889;8.0;0
2019-01-25 22:00:00;249_H;52.642778;4.978889;8.1;0
2019-01-25 23:00:00;249_H;52.642778;4.978889;8.2;0
2019-01-26 00:00:00;249_H;52.642778;4.978889;8.1;0
2019-01-26 01:00:00;249_H;52.642778;4.978889;7.8;0
2019-01-26 02:00:00;249_H;52.642778;4.978889;7.7;0
2019-01-26 03:00:00;249_H;52.642778;4.978889;7.9;0
2019-01-26 04:00:00;249_H;52.642778;4.978889;8.1;0
2019-01-26 05:00:00;249_H;52.642778;4.978889;7.9;0
2019-01-26 06:00:00;249_H;52.642778;4.978889;7.8;0
2019-01-26 07:00:00;249_H;52.642778;4.978889;7.7;0
2019-01-26 08:00:00;249_H;52.642778;4.978889;7.5;0
2019-01-26 09:00:00;249_H;52.642778;4.978889;7.7;0
2019-01-26 10:00:00;249_H;52.642778;4.978889;7.5;0
2019-01-26 11:00:00;249_H;52.642778;4.978889;7.7;0
2019-01-26 12:00:00;249_H;52.642778;4.978889;7.6;0
2019-01-26 13:00:00;249_H;52.642778;4.978889;7.6;0
2019-01-26 14:00:00;249_H;52.642778;4.978889;7.6;0
2019-01-26 15:00:00;249_H;52.642778;4.978889;7.4;0
2019-01-26 16:00:00;249_H;52.642778;4.978889;7.0;0
2019-01-26 17:00:00;249_H;52.642778;4.978889;7.2;0
2019-01-26 18:00:00;249_H;52.642778;4.978889;7.4;0
2019-01-26 19:00:00;249_H;52.642778;4.978889;7.4;0
2019-01-26 20:00:00;249_H;52.642778;4.978889;7.0;0
2019-01-26 21:00:00;249_H;52.642778;4.978889;7.4;0
2019-01-26 22:00:00;249_H;52.642778;4.978889;7.3;0
2019-01-26 23:00:00;249_H;52.642778;4.978889;6.8;0
2019-01-27 00:00:00;249_H;52.642778;4.978889;7.1;0
2019-01-25 00:00:00;251_H;53.391111;5.345833;-4.3;0
2019-01-25 01:00:00;251_H;53.391111;5.345833;-3.8;0
2019-01-25 02:00:00;251_H;53.391111;5.345833;-3.6;0
2019-01-25 03:00:00;251_H;53.391111;5.345833;-3.5;0
2019-01-25 04:00:00;251_H;53.391111;5.345833;-3.9;0
2019-01-25 05:00:00;251_H;53.391111;5.345833;-4.0;0
2019-01-25 06:00:00;251_H;53.391111;5.345833;-4.3;0
2019-01-25 07:00:00;251_H;53.391111;5.345833;-4.9;0
2019-01-25 08:00:00;251_H;53.391111;5.345833;-5.1;0
2019-01-25 09:00:00;251_H;53.391111;5.345833;-4.6;0
2019-01-25 10:00:00;251_H;53.391111;5.345833;-3.7;0
2019-01-25 11:00:00;251_H;53.391111;5.345833;-2.9;0
2019-01-25 12:00:00;251_H;53.391111;5.345833;-2.0;0
2019-01-25 13:00:00;251_H;53.391111;5.345833;-1.2;0
2019-01-25 14:00:00;251_H;53.391111;5.345833;0.8;0
2019-01-25 15:00:00;251_H;53.391111;5.345833;1.0;0
2019-01-25 16:00:00;251_H;53.391111;5.345833;1.2;0
2019-01-25 17:00:00;251_H;53.391111;5.345833;2.6;0
2019-01-25 18:00:00;251_H;53.391111;5.345833;5.2;0
2019-01-25 19:00:00;251_H;53.391111;5.345833;6.9;0
2019-01-25 20:00:00;251_H;53.391111;5.345833;7.2;0
2019-01-25 21:00:00;251_H;53.391111;5.345833;7.0;0
2019-01-25 22:00:00;251_H;53.391111;5.345833;7.0;0
2019-01-25 23:00:00;251_H;53.391111;5.345833;6.6;0
2019-01-26 00:00:00;251_H;53.391111;5.345833;6.6;0
2019-01-26 01:00:00;251_H;53.391111;5.345833;7.3;0
2019-01-26 02:00:00;251_H;53.391111;5.345833;7.4;0
2019-01-26 03:00:00;251_H;53.391111;5.345833;7.6;0
2019-01-26 04:00:00;251_H;53.391111;5.345833;7.7;0
2019-01-26 05:00:00;251_H;53.391111;5.345833;7.7;0
2019-01-26 06:00:00;251_H;53.391111;5.345833;7.6;0
2019-01-26 07:00:00;251_H;53.391111;5.345833;7.6;0
2019-01-26 08:00:00;251_H;53.391111;5.345833;7.6;0
2019-01-26 09:00:00;251_H;53.391111;5.345833;7.5;0
2019-01-26 10:00:00;251_H;53.391111;5.345833;7.8;0
2019-01-26 11:00:00;251_H;53.391111;5.345833;8.0;0
2019-01-26 12:00:00;251_H;53.391111;5.345833;7.8;0
2019-01-26 13:00:00;251_H;53.391111;5.345833;6.2;0
2019-01-26 14:00:00;251_H;53.391111;5.345833;6.3;0
2019-01-26 15:00:00;251_H;53.391111;5.345833;6.0;0
2019-01-26 16:00:00;251_H;53.391111;5.345833;5.2;0
2019-01-26 17:00:00;251_H;53.391111;5.345833;5.0;0
2019-01-26 18:00:00;251_H;53.391111;5.345833;5.3;0
2019-01-26 19:00:00;251_H;53.391111;5.345833;5.3;0
2019-01-26 20:00:00;251_H;53.391111;5.345833;4.3;0
2019-01-26 21:00:00;251_H;53.391111;5.345833;4.7;0
2019-01-26 22:00:00;251_H;53.391111;5.345833;5.5;0
2019-01-26 23:00:00;251_H;53.391111;5.345833;5.4;0
2019-01-27 00:00:00;251_H;53.391111;5.345833;4.6;0
2019-01-25 00:00:00;252_H;53.217778;3.220278;3.9;0
2019-01-25 01:00:00;252_H;53.217778;3.220278;3.9;0
2019-01-25 02:00:00;252_H;53.217778;3.220278;3.8;0
2019-01-25 03:00:00;252_H;53.217778;3.220278;3.7;0
2019-01-25 04:00:00;252_H;53.217778;3.220278;3.6;0
2019-01-25 05:00:00;252_H;53.217778;3.220278;3.8;0
